STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Orissa,dhenkanal,Kamakhyanagar,Potato,Potato,FAQ,1900.0,2100.0,2000.0,6/8/2023
Kerala,alappuzha,Kayamkulam,Onion,Small,FAQ,6900.0,7100.0,7000.0,6/8/2023
Maharashtra,latur,Ahmedpur,Wheat,Other,FAQ,2200.0,2200.0,2200.0,6/8/2023
West Bengal,murshidabad,Kandi,Potato,Jyoti,FAQ,1180.0,1225.0,1200.0,6/8/2023
West Bengal,north 24 parganas,Habra,Onion,Other,FAQ,1800.0,1950.0,1900.0,6/8/2023
Haryana,mewat,FerozpurZirkha(Nagina),Potato,Other,FAQ,1200.0,1600.0,1400.0,6/8/2023
Punjab,nawanshahr,Nawan Shahar(Subzi Mandi),Onion,Other,FAQ,1000.0,1200.0,1100.0,6/8/2023
Chhattisgarh,bilaspur,Tiphra,Onion,Other,FAQ,1100.0,1300.0,1200.0,6/8/2023
Rajasthan,jhalawar,Iklera,Wheat,Other,FAQ,2150.0,2310.0,2230.0,6/8/2023
Gujarat,bhavnagar,Mahuva(Station Road),Onion,White,FAQ,385.0,1450.0,920.0,6/8/2023
Uttar Pradesh,agra,Agra,Wheat,Dara,FAQ,2300.0,2350.0,2325.0,6/8/2023
West Bengal,puruliya,Balarampur,Potato,Other,FAQ,1100.0,1130.0,1120.0,6/8/2023
Maharashtra,amarawati,Achalpur,Wheat,Other,FAQ,2200.0,3000.0,2600.0,6/8/2023
Uttar Pradesh,bahraich,Bahraich,Potato,Desi,FAQ,1000.0,1120.0,1070.0,6/8/2023
West Bengal,howrah,Uluberia,Onion,Other,FAQ,1300.0,1700.0,1500.0,6/8/2023
Madhya Pradesh,shajapur,Agar,Wheat,Other,FAQ,1550.0,2441.0,2130.0,6/8/2023
Kerala,malappuram,Kottakkal,Potato,Other,FAQ,2600.0,2700.0,2650.0,6/8/2023
Madhya Pradesh,vidisha,Shamshabad,Wheat,Lok -1 (Nilami Rate),FAQ,1840.0,2313.0,2090.0,6/8/2023
Madhya Pradesh,chhatarpur,Chhatarpur,Wheat,Other,FAQ,2200.0,2250.0,2225.0,6/8/2023
Uttar Pradesh,bulandshahar,Buland Shahr,Wheat,Dara,FAQ,2270.0,2300.0,2280.0,6/8/2023
Madhya Pradesh,shivpuri,Shivpuri(F&V),Potato,Other,FAQ,1000.0,1000.0,1000.0,6/8/2023
Uttar Pradesh,badaun,Dataganj,Wheat,Dara,FAQ,2150.0,2200.0,2180.0,6/8/2023
Maharashtra,latur,Chakur,Wheat,Other,FAQ,2120.0,2120.0,2120.0,6/8/2023
Madhya Pradesh,mandsaur,Daloda,Wheat,Mill Quality,FAQ,1902.0,2576.0,2200.0,6/8/2023
Rajasthan,jhalawar,Choumahla,Wheat,Other,FAQ,2050.0,2250.0,2150.0,6/8/2023
Andhra Pradesh,hyderabad,Bowenpally,Onion,1st Sort,FAQ,400.0,1200.0,1000.0,6/8/2023
Maharashtra,latur,Ausa,Wheat,Maharashtra 2189,FAQ,2121.0,3375.0,2774.0,6/8/2023
Orissa,dhenkanal,Hindol,Potato,Potato,FAQ,1600.0,1800.0,1700.0,6/8/2023
Uttar Pradesh,basti,Basti,Wheat,Dara,FAQ,2125.0,2325.0,2275.0,6/8/2023
Haryana,gurgaon,Sohna,Onion,Onion,FAQ,1000.0,1400.0,1200.0,6/8/2023
Karnataka,bidar,Basava Kalayana,Wheat,Mexican,FAQ,2300.0,2799.0,2450.0,6/8/2023
Rajasthan,alwar,Barodamev,Wheat,Other,FAQ,2231.0,2234.0,2233.0,6/8/2023
Rajasthan,alwar,Laxmangarh (Barodamev),Wheat,Other,FAQ,2215.0,2243.0,2231.0,6/8/2023
Uttar Pradesh,badaun,Bilsi,Onion,Red,FAQ,1000.0,1100.0,1060.0,6/8/2023
Andhra Pradesh,hyderabad,Gudimalkapur,Potato,(Red Nanital),FAQ,600.0,1700.0,1400.0,6/8/2023
Orissa,keonjhar,Saharpada,Potato,Other,FAQ,1800.0,2000.0,2000.0,6/8/2023
Uttar Pradesh,maharajganj,Partaval,Onion,Red,FAQ,1080.0,1275.0,1180.0,6/8/2023
Uttar Pradesh,bulandshahar,Sikarpur,Onion,Red,FAQ,700.0,850.0,800.0,6/8/2023
Punjab,ludhiana,Samrala,Potato,Other,FAQ,400.0,600.0,500.0,6/8/2023
Rajasthan,chittorgarh,Begu,Wheat,Other,FAQ,2000.0,2150.0,2130.0,6/8/2023
Gujarat,rajkot,Jasdan,Wheat,2189 No. 1,FAQ,2000.0,2400.0,2135.0,6/8/2023
Rajasthan,jhalawar,Bhawani Mandi,Wheat,Other,FAQ,2070.0,2300.0,2185.0,6/8/2023
Orissa,dhenkanal,Hindol,Onion,Other,FAQ,1500.0,1800.0,1700.0,6/8/2023
West Bengal,paschim bardhaman,Asansol,Wheat,Kalyan,FAQ,2750.0,2900.0,2800.0,6/8/2023
Haryana,ambala,Shahzadpur,Potato,Potato,FAQ,900.0,1300.0,1300.0,6/8/2023
Maharashtra,nashik,Malegaon,Wheat,Other,FAQ,1900.0,2701.0,2395.0,6/8/2023
West Bengal,murshidabad,Kandi,Wheat,Other,FAQ,2250.0,2285.0,2265.0,6/8/2023
Gujarat,kheda,Kapadvanj,Wheat,Other,FAQ,2150.0,2250.0,2200.0,6/8/2023
Madhya Pradesh,guna,Maksudangarh,Wheat,Other,FAQ,2041.0,2298.0,2150.0,6/8/2023
Uttar Pradesh,auraiya,Dibiapur,Onion,Red,FAQ,900.0,1100.0,1000.0,6/8/2023
Uttar Pradesh,jhansi,Jhansi,Onion,Red,FAQ,950.0,1000.0,975.0,6/8/2023
Maharashtra,nashik,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,Onion,Other,FAQ,251.0,901.0,502.11,6/8/2023
Madhya Pradesh,mandsaur,Mandsaur(F&V),Potato,Other,FAQ,700.0,1600.0,1100.0,6/8/2023
Maharashtra,ahmednagar,Kopargaon,Wheat,Other,FAQ,2280.0,2410.0,2350.0,6/8/2023
Himachal Pradesh,hamirpur,Maudaha,Onion,Red,FAQ,920.0,1020.0,980.0,6/8/2023
Himachal Pradesh,mandi,Mandi(Mandi),Potato,Potato,FAQ,1000.0,1500.0,1200.0,6/8/2023
Rajasthan,baran,Kawai Salpura (Atru),Wheat,Other,FAQ,2160.0,2356.0,2258.0,6/8/2023
Uttar Pradesh,agra,Jagnair,Wheat,Dara,FAQ,2150.0,2200.0,2175.0,6/8/2023
Uttar Pradesh,jhansi,Gurusarai,Onion,Red,FAQ,930.0,1025.0,985.0,6/8/2023
West Bengal,puruliya,Kasipur,Onion,Other,FAQ,1460.0,1600.0,1500.0,6/8/2023
Kerala,malappuram,Kondotty,Onion,Other,FAQ,1800.0,2000.0,1900.0,6/8/2023
Madhya Pradesh,rewa,Chaakghat,Wheat,147 Average,FAQ,2200.0,2250.0,2220.0,6/8/2023
Madhya Pradesh,mandsaur,Sitmau,Wheat,Other,FAQ,2010.0,2411.0,2210.0,6/8/2023
Uttar Pradesh,maharajganj,Partaval,Potato,Desi,FAQ,850.0,1100.0,960.0,6/8/2023
Madhya Pradesh,dewas,Khategaon,Wheat,Other,FAQ,1900.0,2650.0,2275.0,6/8/2023
Uttar Pradesh,amroha,Dhanaura,Onion,Medium,FAQ,800.0,1000.0,900.0,6/8/2023
Maharashtra,nashik,Satana,Onion,Other,FAQ,200.0,1300.0,715.0,6/8/2023
Madhya Pradesh,indore,Sanwer,Onion,Other,FAQ,550.0,850.0,675.0,6/8/2023
Punjab,sangrur,Bhawanigarh,Potato,Other,FAQ,600.0,800.0,700.0,6/8/2023
Madhya Pradesh,raisen,Silvani,Wheat,147 Average,FAQ,2100.0,2270.0,2230.0,6/8/2023
Punjab,patiala,Nabha,Onion,Other,FAQ,900.0,1500.0,1100.0,6/8/2023
Rajasthan,alwar,Kherli,Wheat,Other,FAQ,2154.0,2230.0,2167.0,6/8/2023
Madhya Pradesh,rajgarh,Khilchipur,Wheat,147 Average,FAQ,2120.0,2238.0,2175.0,6/8/2023
Uttar Pradesh,aligarh,Khair,Onion,Red,FAQ,1050.0,1120.0,1080.0,6/8/2023
Maharashtra,amarawati,Chandur Bazar,Wheat,Other,FAQ,2200.0,2600.0,2500.0,6/8/2023
Punjab,ludhiana,Ludhiana,Onion,Other,FAQ,400.0,1200.0,900.0,6/8/2023
West Bengal,nadia,Bethuadahari,Potato,F.A.Q.,FAQ,1470.0,1510.0,1490.0,6/8/2023
Haryana,panipat,Madlauda,Onion,Other,FAQ,1000.0,1200.0,1100.0,6/8/2023
Madhya Pradesh,katni,Katni,Wheat,Other,FAQ,2250.0,2326.0,2289.0,6/8/2023
Rajasthan,hanumangarh,Goluwala,Onion,1st Sort,FAQ,1200.0,1200.0,1200.0,6/8/2023
West Bengal,bankura,Bishnupur(Bankura),Wheat,Sonalika,FAQ,2150.0,2300.0,2200.0,6/8/2023
West Bengal,birbhum,Birbhum,Wheat,Sonalika,FAQ,2800.0,2900.0,2850.0,6/8/2023
Uttar Pradesh,amethi,Jafarganj,Potato,Badshah,FAQ,1030.0,1100.0,1060.0,6/8/2023
Maharashtra,raigad,Karjat(Raigad),Wheat,Other,FAQ,2200.0,2500.0,2400.0,6/8/2023
Maharashtra,nashik,Lasalgaon,Wheat,Maharashtra 2189,FAQ,2200.0,2700.0,2551.0,6/8/2023
Haryana,yamuna nagar,Sadhaura,Potato,Potato,FAQ,700.0,900.0,800.0,6/8/2023
Kerala,ernakulam,Thrippunithura,Potato,Potato,FAQ,3500.0,4000.0,3700.0,6/8/2023
Gujarat,rajkot,Gondal,Wheat,Sechor No. 1,FAQ,2140.0,2780.0,2350.0,6/8/2023
Uttar Pradesh,maharajganj,Anandnagar,Wheat,Dara,FAQ,2125.0,2260.0,2235.0,6/8/2023
Rajasthan,ganganagar,Lalgarh Jatan,Wheat,Other,FAQ,2170.0,2170.0,2170.0,6/8/2023
Madhya Pradesh,shajapur,Kalapipal,Wheat,MP Sharbati,FAQ,2530.0,3090.0,2740.0,6/8/2023
Rajasthan,dausa,Lalsot,Wheat,Other,FAQ,2134.0,2299.0,2210.0,6/8/2023
Chandigarh,chandigarh,Chandigarh(Grain/Fruit),Onion,Other,FAQ,800.0,1600.0,1200.0,6/8/2023
Uttar Pradesh,deoria,Devariya,Potato,Potato,FAQ,970.0,990.0,980.0,6/8/2023
Madhya Pradesh,morena,Banmorkalan,Wheat,147 Average,FAQ,2125.0,2125.0,2125.0,6/8/2023
Uttar Pradesh,barabanki,Safdarganj,Potato,Desi,FAQ,1000.0,1100.0,1050.0,6/8/2023
Uttar Pradesh,ballia,Ballia,Wheat,Dara,FAQ,2140.0,2260.0,2200.0,6/8/2023
Maharashtra,nashik,Lasalgaon(Niphad),Wheat,Maharashtra 2189,FAQ,2027.0,2461.0,2311.0,6/8/2023
Uttar Pradesh,fatehpur,Bindki,Wheat,Dara,FAQ,2125.0,2250.0,2210.0,6/8/2023
Uttar Pradesh,jhansi,Chirgaon,Onion,Red,FAQ,925.0,965.0,945.0,6/8/2023
Uttar Pradesh,jaunpur,Mugrabaadshahpur,Onion,Red,FAQ,1035.0,1235.0,1135.0,6/8/2023
Gujarat,rajkot,Jetpur(Dist.Rajkot),Wheat,Other,FAQ,2505.0,3020.0,2755.0,6/8/2023
West Bengal,murshidabad,Jiaganj,Potato,Jyoti,FAQ,1600.0,1680.0,1640.0,6/8/2023
West Bengal,alipurduar,Falakata,Tomato,Other,FAQ,1700.0,1900.0,1800.0,6/8/2023
Uttar Pradesh,etawah,Etawah,Potato,Desi,FAQ,780.0,980.0,880.0,6/8/2023
Orissa,keonjhar,Keonjhar(Dhekikote),Tomato,Other,FAQ,2200.0,2500.0,2500.0,6/8/2023
Himachal Pradesh,hamirpur,Muskara,Tomato,Deshi,FAQ,1000.0,1050.0,1025.0,6/8/2023
Madhya Pradesh,dewas,Dewas(F&V),Tomato,Other,FAQ,300.0,1000.0,600.0,6/8/2023
Uttar Pradesh,aligarh,Khair,Wheat,Dara,FAQ,2270.0,2300.0,2290.0,6/8/2023
Haryana,panchkula,Barwala,Potato,Other,FAQ,600.0,800.0,700.0,6/8/2023
West Bengal,north 24 parganas,Barasat,Tomato,Other,FAQ,3000.0,3000.0,3000.0,6/8/2023
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Desi,FAQ,600.0,1100.0,900.0,6/8/2023
Maharashtra,nashik,Pimpalgaon,Tomato,Other,FAQ,350.0,1405.0,1100.0,6/8/2023
Maharashtra,jalgaon,Jalgaon,Tomato,Other,FAQ,500.0,1250.0,900.0,6/8/2023
Punjab,hoshiarpur,GarhShankar (Kotfatuhi),Tomato,Other,FAQ,500.0,1000.0,700.0,6/8/2023
Haryana,sirsa,kalanwali,Tomato,Other,FAQ,500.0,500.0,500.0,6/8/2023
Madhya Pradesh,guna,Kumbhraj,Wheat,Medium,FAQ,2130.0,2450.0,2240.0,6/8/2023
Madhya Pradesh,seoni,Lakhnadon,Wheat,Mill Quality,FAQ,1900.0,2215.0,2000.0,6/8/2023
Haryana,sirsa,kalanwali,Potato,Other,FAQ,800.0,800.0,800.0,6/8/2023
Andhra Pradesh,mahbubnagar,Shadnagar,Tomato,Deshi,FAQ,2400.0,2900.0,2500.0,6/8/2023
Delhi,delhi,Shahdara,Tomato,Tomato,FAQ,1000.0,1500.0,1200.0,6/8/2023
Haryana,fatehabad,Jakhal,Tomato,Other,FAQ,700.0,700.0,700.0,6/8/2023
Uttar Pradesh,jhansi,Gurusarai,Tomato,Local,FAQ,940.0,1025.0,980.0,6/8/2023
Punjab,nawanshahr,Nawan Shahar(Mandi Aur),Tomato,Deshi,FAQ,900.0,900.0,900.0,6/8/2023
Haryana,faridabad,"New Grain Market , Faridabad",Tomato,Deshi,FAQ,400.0,1000.0,700.0,6/8/2023
Rajasthan,hanumangarh,Hanumangarh(Urlivas),Potato,(Red Nanital),FAQ,900.0,900.0,900.0,6/8/2023
Haryana,panchkula,Barwala,Onion,Onion,FAQ,800.0,1000.0,900.0,6/8/2023
Maharashtra,nagpur,Kalmeshwar,Tomato,Other,FAQ,615.0,1000.0,805.0,6/8/2023
Haryana,ambala,Naraingarh,Tomato,Tomato,FAQ,500.0,1000.0,700.0,6/8/2023
Kerala,kottayam,Ettumanoor,Potato,Potato,FAQ,2600.0,3000.0,2800.0,6/8/2023
Madhya Pradesh,seoni,Keolari,Wheat,Local,FAQ,2175.0,2230.0,2202.0,6/8/2023
Uttar Pradesh,gorakhpur,Chorichora,Tomato,Hybrid,FAQ,1100.0,1200.0,1140.0,6/8/2023
Punjab,muktsar,Bariwala,Tomato,Other,FAQ,400.0,400.0,400.0,6/8/2023
Orissa,bargarh,Bargarh,Tomato,Other,FAQ,1000.0,1200.0,1100.0,6/8/2023
Uttar Pradesh,auraiya,Auraiya,Tomato,Hybrid,FAQ,900.0,1070.0,1020.0,6/8/2023
Haryana,kurukshetra,Shahabad,Tomato,Tomato,FAQ,300.0,600.0,400.0,6/8/2023
Rajasthan,hanumangarh,Bhadara,Tomato,Deshi,FAQ,800.0,1000.0,946.0,6/8/2023
Uttar Pradesh,mahoba,Mahoba,Tomato,Local,FAQ,950.0,1060.0,980.0,6/8/2023
Uttar Pradesh,banda,Banda,Tomato,Hybrid,FAQ,960.0,1100.0,1040.0,6/8/2023
Madhya Pradesh,indore,Indore,Wheat,Lokwan,FAQ,2056.0,2740.0,2250.0,6/8/2023
Orissa,dhenkanal,Kamakhyanagar,Tomato,Tomato,FAQ,4800.0,5200.0,5000.0,6/8/2023
Madhya Pradesh,anupur,Jaithari,Wheat,Other,FAQ,2200.0,2200.0,2200.0,6/8/2023
Orissa,nuapada,Khariar Road,Tomato,Other,FAQ,3000.0,3100.0,3000.0,6/8/2023
Karnataka,chikmagalur,Bagepalli,Tomato,Tomato,FAQ,600.0,1150.0,850.0,6/8/2023
Uttar Pradesh,mainpuri,Ghiraur,Onion,Red,FAQ,830.0,1030.0,930.0,6/8/2023
Andhra Pradesh,warangal,Hanmarkonda(Rythu Bazar),Potato,Potato,FAQ,2200.0,2500.0,2400.0,6/8/2023
Punjab,faridkot,Faridkot,Potato,Potato,FAQ,400.0,700.0,500.0,6/8/2023
Karnataka,hassan,Hassan,Potato,Potato,FAQ,1666.0,1666.0,1666.0,6/8/2023
Haryana,jind,Jind,Tomato,Other,FAQ,600.0,850.0,800.0,6/8/2023
Maharashtra,pune,Khed(Chakan),Tomato,Other,FAQ,1200.0,1600.0,1400.0,6/8/2023
Uttar Pradesh,lucknow,Lucknow,Potato,Desi,FAQ,950.0,1050.0,1000.0,6/8/2023
Orissa,angul,Angul,Tomato,Other,FAQ,2000.0,3000.0,2500.0,6/8/2023
Punjab,sangrur,Lehra Gaga,Potato,Other,FAQ,900.0,900.0,900.0,6/8/2023
West Bengal,nadia,Chakdah,Onion,Other,FAQ,1600.0,1750.0,1700.0,6/8/2023
Gujarat,gandhinagar,Kalol,Wheat,Other,FAQ,2200.0,2500.0,2350.0,6/8/2023
Orissa,angul,Angul,Onion,Other,FAQ,1800.0,2000.0,2000.0,6/8/2023
Uttar Pradesh,jhansi,Moth,Tomato,Deshi,FAQ,1300.0,1400.0,1350.0,6/8/2023
Uttar Pradesh,mirzapur,Mirzapur,Wheat,Dara,FAQ,2085.0,2235.0,2125.0,6/8/2023
West Bengal,hooghly,Pandua,Tomato,Hybrid,FAQ,2600.0,2800.0,2700.0,6/8/2023
Maharashtra,nagpur,Hingna,Tomato,Other,FAQ,1200.0,2000.0,1700.0,6/8/2023
Haryana,sirsa,Dabwali,Potato,Other,FAQ,500.0,1000.0,800.0,6/8/2023
Madhya Pradesh,tikamgarh,Niwadi,Wheat,Lokwan,FAQ,2126.0,2250.0,2210.0,6/8/2023
West Bengal,alipurduar,Alipurduar,Tomato,Other,FAQ,2000.0,2200.0,2100.0,6/8/2023
Gujarat,gandhinagar,"Kalol(Veg,Market,Kalol)",Tomato,Other,FAQ,1000.0,1500.0,1250.0,6/8/2023
Uttar Pradesh,gorakhpur,Gorakhpur,Potato,Red,FAQ,1000.0,1200.0,1125.0,6/8/2023
Punjab,jalandhar,Jalandhar City(Jalandhar),Potato,Other,FAQ,140.0,1020.0,500.0,6/8/2023
Uttar Pradesh,auraiya,Achalda,Tomato,Hybrid,FAQ,900.0,1000.0,920.0,6/8/2023
Rajasthan,tonk,Niwai,Wheat,Other,FAQ,2116.0,2200.0,2158.0,6/8/2023
West Bengal,bankura,Bishnupur(Bankura),Onion,Nasik,FAQ,1500.0,1650.0,1600.0,6/8/2023
Kerala,alappuzha,Aroor,Onion,Small,FAQ,5800.0,6000.0,5900.0,6/8/2023
Punjab,hoshiarpur,GarhShankar (Kotfatuhi),Potato,Other,FAQ,700.0,850.0,800.0,6/8/2023
Maharashtra,sangli,Islampur,Tomato,Other,FAQ,1000.0,1600.0,1350.0,6/8/2023
Haryana,sonipat,Ganaur,Potato,Potato,FAQ,1000.0,1200.0,1200.0,6/8/2023
Haryana,ambala,Ambala City(Subji Mandi),Potato,Other,FAQ,580.0,675.0,615.0,6/8/2023
Orissa,kendrapara,Gopa,Tomato,Tomato,FAQ,2500.0,3000.0,3000.0,6/8/2023
Maharashtra,jalgaon,Bhusaval,Tomato,Other,FAQ,500.0,500.0,500.0,6/8/2023
Rajasthan,bharatpur,Bayana,Tomato,Other,FAQ,800.0,800.0,800.0,6/8/2023
Uttar Pradesh,hardoi,Sandila,Tomato,Hybrid,FAQ,950.0,1050.0,1000.0,6/8/2023
Uttar Pradesh,banda,Baberu,Tomato,Hybrid,FAQ,980.0,1110.0,1040.0,6/8/2023
Maharashtra,satara,Phaltan,Tomato,Other,FAQ,500.0,2000.0,1258.0,6/8/2023
Uttar Pradesh,jhansi,Jhansi,Potato,Desi,FAQ,980.0,1045.0,1025.0,6/8/2023
Maharashtra,kolhapur,Vadgaonpeth,Tomato,Local,FAQ,900.0,1500.0,1200.0,6/8/2023
Delhi,delhi,Azadpur,Tomato,Tomato,FAQ,120.0,1200.0,606.0,6/8/2023
Uttar Pradesh,jaunpur,Jaunpur,Potato,Badshah,FAQ,920.0,980.0,940.0,6/8/2023
Uttar Pradesh,prayagraj,Ajuha,Potato,Desi,FAQ,800.0,970.0,900.0,6/8/2023
Maharashtra,pune,Pune,Tomato,Local,FAQ,600.0,1600.0,1100.0,6/8/2023
Uttar Pradesh,maharajganj,Partaval,Tomato,Hybrid,FAQ,1000.0,1225.0,1125.0,6/8/2023
West Bengal,hooghly,Champadanga,Onion,Nasik,FAQ,1400.0,1500.0,1450.0,6/8/2023
Haryana,fatehabad,Jakhal,Potato,Other,FAQ,1000.0,1000.0,1000.0,6/8/2023
Uttar Pradesh,bulandshahar,Anoop Shahar,Onion,Red,FAQ,1200.0,1600.0,1400.0,6/8/2023
Uttar Pradesh,agra,Fatehpur Sikri,Potato,Local,FAQ,750.0,950.0,855.0,6/8/2023
Jammu & Kashmir,kathua,Kathua,Potato,Potato,FAQ,700.0,800.0,750.0,6/8/2023
Rajasthan,hanumangarh,Hanumangarh(Urlivas),Tomato,Deshi,FAQ,1700.0,1700.0,1700.0,6/8/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,400.0,800.0,600.0,6/8/2023
Rajasthan,hanumangarh,Hanumangarh,Tomato,Deshi,FAQ,1700.0,1700.0,1700.0,6/8/2023
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Wheat,Dara,FAQ,2130.0,2300.0,2250.0,6/8/2023
West Bengal,puruliya,Purulia,Tomato,Other,FAQ,1800.0,2200.0,1900.0,6/8/2023
Kerala,idukki,Adimali,Tomato,Hybrid,FAQ,6000.0,6000.0,6000.0,6/8/2023
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Chips,FAQ,1500.0,1800.0,1700.0,6/8/2023
Karnataka,kolar,Gowribidanoor,Tomato,Tomato,FAQ,1900.0,2500.0,2200.0,6/8/2023
Madhya Pradesh,jabalpur,Jabalpur(F&V),Tomato,Deshi,FAQ,1600.0,2000.0,1800.0,6/8/2023
Haryana,gurgaon,Gurgaon,Tomato,Other,FAQ,500.0,700.0,600.0,6/8/2023
Uttar Pradesh,maharajganj,Gadaura,Potato,Red,FAQ,700.0,900.0,800.0,6/8/2023
Kerala,ernakulam,Angamaly,Potato,Potato,FAQ,2500.0,3500.0,3000.0,6/8/2023
Madhya Pradesh,rajgarh,Sarangpur,Tomato,Tomato,FAQ,1500.0,2500.0,2000.0,6/8/2023
Andhra Pradesh,adilabad,Adilabad(Rythu Bazar),Tomato,Other,FAQ,5000.0,5000.0,5000.0,6/8/2023
Haryana,mewat,Tauru,Tomato,Tomato,FAQ,1000.0,1000.0,1000.0,6/8/2023
Himachal Pradesh,kangra,Kangra(Jaisinghpur),Tomato,Tomato,FAQ,1500.0,1600.0,1550.0,6/8/2023
Uttar Pradesh,sambhal,Sambhal,Tomato,Deshi,FAQ,1000.0,1400.0,1250.0,6/8/2023
Kerala,idukki,Vandiperiyar,Tomato,Other,FAQ,1224.0,1224.0,1224.0,6/8/2023
Himachal Pradesh,mandi,Dhanotu (Mandi),Potato,Other,FAQ,1100.0,1700.0,1400.0,6/8/2023
Haryana,bhiwani,Bhiwani,Onion,Other,FAQ,800.0,1100.0,900.0,6/8/2023
Madhya Pradesh,jhabua,Thandla,Tomato,Deshi,FAQ,800.0,1200.0,1000.0,6/8/2023
Andhra Pradesh,adilabad,Mancharial,Tomato,Deshi,FAQ,3200.0,3200.0,3200.0,6/8/2023
Uttar Pradesh,bareilly,Anwala,Onion,Red,FAQ,800.0,1000.0,900.0,6/8/2023
Maharashtra,pune,Pune(Khadiki),Tomato,Local,FAQ,700.0,1300.0,1000.0,6/8/2023
Orissa,bargarh,Bargarh(Barapalli),Tomato,Other,FAQ,1000.0,1200.0,1100.0,6/8/2023
Madhya Pradesh,dewas,Haatpipliya,Potato,Potato,FAQ,1200.0,1600.0,1400.0,6/8/2023
Himachal Pradesh,una,Una,Tomato,Tomato,FAQ,800.0,1400.0,1100.0,6/8/2023
Uttar Pradesh,bahraich,Bahraich,Tomato,Hybrid,FAQ,1560.0,1700.0,1630.0,6/8/2023
Punjab,moga,Baghapurana,Tomato,Tomato,FAQ,500.0,700.0,600.0,6/8/2023
Rajasthan,bikaner,Bikaner (F&V),Potato,Other,FAQ,700.0,900.0,800.0,6/8/2023
Kerala,ernakulam,Kothamangalam,Potato,Other,FAQ,2500.0,3000.0,2800.0,6/8/2023
Uttar Pradesh,badaun,Badayoun,Tomato,Deshi,FAQ,700.0,820.0,750.0,6/8/2023
Karnataka,davangere,Davangere,Tomato,Tomato,FAQ,2000.0,2800.0,2500.0,6/8/2023
Nagaland,longleng,Longleng,Tomato,Tomato,FAQ,2100.0,2400.0,2200.0,6/8/2023
Uttar Pradesh,basti,Basti,Onion,Red,FAQ,1090.0,1190.0,1140.0,6/8/2023
West Bengal,north 24 parganas,Habra,Tomato,Other,FAQ,1600.0,1800.0,1800.0,6/8/2023
Madhya Pradesh,khargone,Badwaha,Onion,Other,FAQ,650.0,1400.0,800.0,6/8/2023
Uttar Pradesh,badaun,Visoli,Wheat,Dara,FAQ,2200.0,2325.0,2248.0,6/8/2023
Orissa,nuapada,Khariar,Tomato,Tomato,FAQ,3000.0,3100.0,3000.0,6/8/2023
Uttar Pradesh,lalitpur,Lalitpur,Tomato,Hybrid,FAQ,820.0,880.0,850.0,6/8/2023
Himachal Pradesh,hamirpur,Hamirpur(Nadaun),Tomato,Other,FAQ,1500.0,2200.0,1800.0,6/8/2023
Uttar Pradesh,gonda,Gonda,Tomato,Deshi,FAQ,1550.0,1570.0,1560.0,6/8/2023
Uttar Pradesh,rampur,Rampur,Tomato,Deshi,FAQ,825.0,875.0,845.0,6/8/2023
Uttar Pradesh,badaun,Badayoun,Onion,Nasik,FAQ,1100.0,1210.0,1155.0,6/8/2023
Uttar Pradesh,fatehpur,Khaga,Tomato,Hybrid,FAQ,700.0,900.0,800.0,6/8/2023
Kerala,kottayam,Thalayolaparambu,Tomato,Tomato,FAQ,3700.0,4000.0,3900.0,6/8/2023
Punjab,ludhiana,Doraha,Potato,Other,FAQ,800.0,1000.0,945.0,6/8/2023
Uttar Pradesh,aligarh,Charra,Tomato,Deshi,FAQ,700.0,850.0,780.0,6/8/2023
Andhra Pradesh,warangal,Warangal,Tomato,Tomato,FAQ,2400.0,2600.0,2500.0,6/8/2023
Uttar Pradesh,meerut,Meerut,Tomato,Local,FAQ,610.0,925.0,835.0,6/8/2023
Kerala,alappuzha,Alappuzha,Potato,Other,FAQ,3500.0,4000.0,3500.0,6/8/2023
Uttar Pradesh,saharanpur,Gangoh,Tomato,Deshi,FAQ,500.0,1000.0,800.0,6/8/2023
Uttar Pradesh,ballia,Vilthararoad,Wheat,Dara,FAQ,2125.0,2300.0,2200.0,6/8/2023
Uttar Pradesh,bareilly,Bareilly,Onion,Red,FAQ,1100.0,1150.0,1120.0,6/8/2023
Madhya Pradesh,shivpuri,Shivpuri,Wheat,Other,FAQ,2000.0,2250.0,2150.0,6/8/2023
Uttar Pradesh,bareilly,Bareilly,Tomato,Deshi,FAQ,700.0,750.0,725.0,6/8/2023
Punjab,ludhiana,Doraha,Tomato,Other,FAQ,500.0,1200.0,879.0,6/8/2023
Maharashtra,kolhapur,Kolhapur,Tomato,Other,FAQ,500.0,1700.0,1100.0,6/8/2023
Kerala,ernakulam,Aluva,Onion,Big,FAQ,1600.0,2000.0,1800.0,6/8/2023
Orissa,kalahandi,Bhawanipatna,Potato,Potato,FAQ,2000.0,2000.0,2000.0,6/8/2023
Uttar Pradesh,auraiya,Achalda,Potato,Badshah,FAQ,800.0,900.0,880.0,6/8/2023
